hashtag_H	cluster_C_leader(userID)	relative_frequency_H_C	frequency_H_in_C	frequency_H_overall	count_H_in_C	count_tweets_in_C	count_H_entire_dataset	count_tweets_entire_dataset
RejoinEU	80802900	70.22471	.25000	.00356	1	4	21	5890
NoWarWithRussia	80802900	123.15270	.25000	.00203	1	4	12	5890
DowningStreetParties	80802900	38.75968	.25000	.00645	1	4	38	5890
OhmFlukexHugmag	813314931147816960	2083.31250	.33333	.00016	1	3	1	5890
OhmFluke	813314931147816960	179.20967	.33333	.00186	1	3	11	5890
IntroductionLoveAt9	813314931147816960	1010.09090	.33333	.00033	1	3	2	5890
ClimateCrisis	816652616625168388	310.17369	5.00000	.01612	5	1	95	5890
FreePalestine	818975124460335106	438.59210	.66666	.00152	2	3	9	5890
BDS	818975124460335106	98.18262	.66666	.00679	2	3	40	5890
MLKDay	818975124460335106	123.00000	.33333	.00271	1	3	16	5890
Omicron	820452522494226433	8.76918	.14285	.01629	1	7	96	5890
LongCovid	820452522494226433	3.46303	.14285	.04125	1	7	243	5890
GetVaxxed	820452522494226433	432.87878	.14285	.00033	1	7	2	5890
EducationButSure	820452522494226433	892.81250	.14285	.00016	1	7	1	5890
covid	820452522494226433	33.69103	.14285	.00424	1	7	25	5890
coronavirus	820452522494226433	141.43564	.14285	.00101	1	7	6	5890
BildungAberSicher	820452522494226433	213.20895	.14285	.00067	1	7	4	5890
NeverVoteConservative	833988769	5.36504	.11111	.02071	2	18	122	5890
CPC	833988769	19.84107	.11111	.00560	2	18	33	5890
Science	833988769	29.86559	.05555	.00186	1	18	11	5890
QAnonCult	833988769	10.56083	.05555	.00526	1	18	31	5890
OMICRON2	833988769	55.00000	.05555	.00101	1	18	6	5890
NeoNaziTerrorists	833988769	168.33333	.05555	.00033	1	18	2	5890
Neonazis	833988769	41.14814	.05555	.00135	1	18	8	5890
Medicine	833988769	82.91044	.05555	.00067	1	18	4	5890
MaskMandate	833988769	7.60958	.05555	.00730	1	18	43	5890
IAMCANADIAN	833988769	55.00000	.05555	.00101	1	18	6	5890
FluTruxKlan	833988769	25.25000	.05555	.00220	1	18	13	5890
CovidIsNotOver	833988769	4.25019	.05555	.01307	1	18	77	5890
CovidIsAirborne	833988769	66.13095	.05555	.00084	1	18	5	5890
ConvoyPartyOfCanada	833988769	11.69473	.05555	.00475	1	18	28	5890
COIVID19	833988769	347.18750	.05555	.00016	1	18	1	5890
cndpoli	833988769	347.18750	.05555	.00016	1	18	1	5890
cdnpoli	833988769	3.00270	.05555	.01850	1	18	109	5890
cddnpoli	833988769	347.18750	.05555	.00016	1	18	1	5890
Ukraine	834081571493785600	6.43742	.33333	.05178	1	3	305	5890
ImAnGGGGGGSyndrome	834081571493785600	330.02970	.33333	.00101	1	3	6	5890
AskPreet	834081571493785600	2083.31250	.33333	.00016	1	3	1	5890
DemVoice1	843433646962999296	196.85039	.50000	.00254	2	4	15	5890
TuckerCarlsonRussianRRRRRRet	843433646962999296	1562.50000	.25000	.00016	1	4	1	5890
GOPTraitorsToDemocracy	843433646962999296	1562.50000	.25000	.00016	1	4	1	5890
GOP	843433646962999296	134.40860	.25000	.00186	1	4	11	5890
TeamSmith	848148994102611969	865.78787	.28571	.00033	2	7	2	5890
PostcardsToVoters	848148994102611969	432.87878	.14285	.00033	1	7	2	5890
Politico	848148994102611969	892.81250	.14285	.00016	1	7	1	5890
Pence	848148994102611969	432.87878	.14285	.00033	1	7	2	5890
MTG	848148994102611969	285.70000	.14285	.00050	1	7	3	5890
HorseshoeofHate	848148994102611969	892.81250	.14285	.00016	1	7	1	5890
Demark	848148994102611969	892.81250	.14285	.00016	1	7	1	5890
onpoli	849376476877266944	8.46419	.16666	.01969	2	12	116	5890
VoteLiberal	849376476877266944	12.58761	.08333	.00662	1	12	39	5890
VoteFordOut2022	849376476877266944	9.63352	.08333	.00865	1	12	51	5890
Quebec	849376476877266944	99.20238	.08333	.00084	1	12	5	5890
Ontario	849376476877266944	7.92110	.08333	.01052	1	12	62	5890
NeverVoteConservative	849376476877266944	4.02366	.08333	.02071	1	12	122	5890
NeverForget	849376476877266944	14.88035	.08333	.00560	1	12	33	5890
Maritimes	849376476877266944	520.81250	.08333	.00016	1	12	1	5890
highway413	849376476877266944	30.74907	.08333	.00271	1	12	16	5890
ChameleonDoug	849376476877266944	520.81250	.08333	.00016	1	12	1	5890
cdnpoli	849376476877266944	4.50432	.08333	.01850	1	12	109	5890
BC	849376476877266944	252.51515	.08333	.00033	1	12	2	5890
COVID19	86626845	6.09875	.45454	.07453	5	11	439	5890
LongCovid	86626845	8.81527	.36363	.04125	4	11	243	5890
CovidIsNotOver	86626845	13.91048	.18181	.01307	2	11	77	5890
N95	86626845	7.87694	.09090	.01154	1	11	68	5890
MECFS	86626845	59.80263	.09090	.00152	1	11	9	5890
lol	86626845	108.21428	.09090	.00084	1	11	5	5890
ivermectin	86626845	275.45454	.09090	.00033	1	11	2	5890
Influenza	86626845	568.12500	.09090	.00016	1	11	1	5890
diabetes	86626845	568.12500	.09090	.00016	1	11	1	5890
Covid	86626845	13.38733	.09090	.00679	1	11	40	5890
bs	86626845	135.67164	.09090	.00067	1	11	4	5890
auspol	870629200348274688	8.51208	.25000	.02937	2	8	173	5890
Treasurer	870629200348274688	781.25000	.12500	.00016	1	8	1	5890
ScottyDoesNothing	870629200348274688	43.40277	.12500	.00288	1	8	17	5890
Murdoch	870629200348274688	186.56716	.12500	.00067	1	8	4	5890
KooyongCrook	870629200348274688	781.25000	.12500	.00016	1	8	1	5890
Kooyong	870629200348274688	378.78787	.12500	.00033	1	8	2	5890
joshiefromaccounts	870629200348274688	781.25000	.12500	.00016	1	8	1	5890
GoldsteinVotes	870629200348274688	186.56716	.12500	.00067	1	8	4	5890
yatzanuk	871464343040393218	757.57575	.25000	.00033	1	4	2	5890
swartzenYYYYYY	871464343040393218	1562.50000	.25000	.00016	1	4	1	5890
nastzi	871464343040393218	1562.50000	.25000	.00016	1	4	1	5890
klitchko	871464343040393218	1562.50000	.25000	.00016	1	4	1	5890
GodBlessPresidentBidrn	874916178	1212.12121	.40000	.00033	2	5	2	5890
Getty	874916178	1212.12121	.40000	.00033	2	5	2	5890
WMAQTV5	874916178	1250.00000	.20000	.00016	1	5	1	5890
JFKL	874916178	1250.00000	.20000	.00016	1	5	1	5890
DonaldTrump	874916178	1250.00000	.20000	.00016	1	5	1	5890
DieMaskeBleibtAuf	877968869138329601	147.91420	.55172	.00373	16	29	22	5890
FreedomDayStoppen	877968869138329601	204.84158	.20689	.00101	6	29	6	5890
CovidIsNotOver	877968869138329601	15.82938	.20689	.01307	6	29	77	5890
DankeKarl	877968869138329601	146.11016	.17241	.00118	5	29	7	5890
LauterbachBleibt	877968869138329601	67.94581	.13793	.00203	4	29	12	5890
FreeDummDay	877968869138329601	205.86567	.13793	.00067	4	29	4	5890
SolidaritatMitKarl	877968869138329601	206.88000	.10344	.00050	3	29	3	5890
FDPrausausderRegierung	877968869138329601	154.38805	.10344	.00067	3	29	4	5890
ImpfpflichtAb18JETZT	877968869138329601	208.96969	.06896	.00033	2	29	2	5890
ImpfenSchuetzt	877968869138329601	208.96969	.06896	.00033	2	29	2	5890
FDPunter5Prozent	877968869138329601	208.96969	.06896	.00033	2	29	2	5890
FDPrausAusDenParlamenten	877968869138329601	208.96969	.06896	.00033	2	29	2	5890
FDPkannweg	877968869138329601	208.96969	.06896	.00033	2	29	2	5890
WirWollenMaskenpflicht	877968869138329601	22.68421	.03448	.00152	1	29	9	5890
TeamVorsicht	877968869138329601	215.50000	.03448	.00016	1	29	1	5890
TeamRucksicht	877968869138329601	215.50000	.03448	.00016	1	29	1	5890
QuerdenkerSindTerroristen	877968869138329601	215.50000	.03448	.00016	1	29	1	5890
Querdenkenversenken	877968869138329601	215.50000	.03448	.00016	1	29	1	5890
NoToWar	877968869138329601	41.04761	.03448	.00084	1	29	5	5890
MeinMinister	877968869138329601	215.50000	.03448	.00016	1	29	1	5890
meinMinister	877968869138329601	215.50000	.03448	.00016	1	29	1	5890
InKarlWeTrust	877968869138329601	68.96000	.03448	.00050	1	29	3	5890
IchRespektiereKarl	877968869138329601	215.50000	.03448	.00016	1	29	1	5890
ichRespektiereKarl	877968869138329601	215.50000	.03448	.00016	1	29	1	5890
FDPdurchseucht	877968869138329601	215.50000	.03448	.00016	1	29	1	5890
FCKNZS	877968869138329601	215.50000	.03448	.00016	1	29	1	5890
fckAfD	877968869138329601	215.50000	.03448	.00016	1	29	1	5890
DankeDrosten	877968869138329601	104.48484	.03448	.00033	1	29	2	5890
blocklistenfutter	877968869138329601	104.48484	.03448	.00033	1	29	2	5890
PutinHitler	878247600096509952	4.55555	.33333	.07317	3	9	431	5890
StopPutinNOW	878247600096509952	3.00216	.11111	.03701	1	9	218	5890
StandWithUkraine	878247600096509952	1.70440	.11111	.06519	1	9	384	5890
RussiaSanctions	878247600096509952	3.07273	.11111	.03616	1	9	213	5890
PutinWarCriminal	878247600096509952	3.35679	.11111	.03310	1	9	195	5890
KremlinCandace	878247600096509952	694.43750	.11111	.00016	1	9	1	5890
DasaniWater	878247600096509952	694.43750	.11111	.00016	1	9	1	5890
CandaceOwens	878247600096509952	694.43750	.11111	.00016	1	9	1	5890
BoycottRussia	878247600096509952	3.14670	.11111	.03531	1	9	208	5890
TakeOutSinema	878284831	568.12500	.09090	.00016	1	11	1	5890
Spotify	878284831	108.21428	.09090	.00084	1	11	5	5890
Putin	878284831	4.35344	.09090	.02088	1	11	123	5890
NoMoreSIN	878284831	568.12500	.09090	.00016	1	11	1	5890
IStandWithUkriane	878284831	77.03389	.09090	.00118	1	11	7	5890
IStandWithUkraine	878284831	21.43867	.09090	.00424	1	11	25	5890
GOPtheRussianPartyofTraitors	878284831	181.80000	.09090	.00050	1	11	3	5890
GOPSeditiousTraitors	878284831	568.12500	.09090	.00016	1	11	1	5890
DeSantis	878284831	90.00000	.09090	.00101	1	11	6	5890
CandyNo	878284831	568.12500	.09090	.00016	1	11	1	5890
BoycottWalgreens	878284831	275.45454	.09090	.00033	1	11	2	5890
UNTRUTH	879147821915615233	428.56000	.21428	.00050	3	14	3	5890
VoteBlueIn2022	879147821915615233	46.98684	.07142	.00152	1	14	9	5890
UNFIT	879147821915615233	446.37500	.07142	.00016	1	14	1	5890
TrumpRally	879147821915615233	216.42424	.07142	.00033	1	14	2	5890
TrumpCult	879147821915615233	106.59701	.07142	.00067	1	14	4	5890
TrumpCrimesCommission	879147821915615233	28.11811	.07142	.00254	1	14	15	5890
TrumpCoupAttempt	879147821915615233	38.39784	.07142	.00186	1	14	11	5890
MDC	879147821915615233	446.37500	.07142	.00016	1	14	1	5890
MaliciousDisinformationCampaigns	879147821915615233	446.37500	.07142	.00016	1	14	1	5890
ImAnGGGGGGSyndrome	879147821915615233	70.71287	.07142	.00101	1	14	6	5890
Grifter	879147821915615233	446.37500	.07142	.00016	1	14	1	5890
EndCitizensUnited	879147821915615233	142.84000	.07142	.00050	1	14	3	5890
CrazyTown	879147821915615233	21.06784	.07142	.00339	1	14	20	5890
ArrestTrumpNow	879147821915615233	22.18012	.07142	.00322	1	14	19	5890
VoteFordOut	879713479254528005	6.87191	.11428	.01663	4	35	98	5890
MandateLetters	879713479254528005	171.42000	.08571	.00050	3	35	3	5890
ReleaseTheMandateLetters	879713479254528005	114.28000	.05714	.00050	2	35	3	5890
Ontario	879713479254528005	5.43155	.05714	.01052	2	35	62	5890
onpoli	879713479254528005	2.90198	.05714	.01969	2	35	116	5890
NeverVoteConservative	879713479254528005	2.75905	.05714	.02071	2	35	122	5890
MaskMandate	879713479254528005	7.82739	.05714	.00730	2	35	43	5890
Healthcare	879713479254528005	33.81065	.05714	.00169	2	35	10	5890
COVID19	879713479254528005	.76667	.05714	.07453	2	35	439	5890
ThanksLiberals	879713479254528005	178.56250	.02857	.00016	1	35	1	5890
RepealBill124	879713479254528005	21.16296	.02857	.00135	1	35	8	5890
PUBLIC	879713479254528005	34.01190	.02857	.00084	1	35	5	5890
PROFITS	879713479254528005	57.14000	.02857	.00050	1	35	3	5890
PRIVATIZE	879713479254528005	24.21186	.02857	.00118	1	35	7	5890
PayRaise	879713479254528005	178.56250	.02857	.00016	1	35	1	5890
OpenForBusiness	879713479254528005	178.56250	.02857	.00016	1	35	1	5890
Michigan	879713479254528005	178.56250	.02857	.00016	1	35	1	5890
LPO	879713479254528005	57.14000	.02857	.00050	1	35	3	5890
Islamophobia	879713479254528005	28.28712	.02857	.00101	1	35	6	5890
Indoor	879713479254528005	178.56250	.02857	.00016	1	35	1	5890
hospitals	879713479254528005	28.28712	.02857	.00101	1	35	6	5890
highway413	879713479254528005	10.54243	.02857	.00271	1	35	16	5890
healthcare	879713479254528005	8.02528	.02857	.00356	1	35	21	5890
HCWs	879713479254528005	42.64179	.02857	.00067	1	35	4	5890
FordMandateLetters	879713479254528005	178.56250	.02857	.00016	1	35	1	5890
FordFail	879713479254528005	42.64179	.02857	.00067	1	35	4	5890
education	879713479254528005	12.98636	.02857	.00220	1	35	13	5890
DrMoore	879713479254528005	86.57575	.02857	.00033	1	35	2	5890
DrFord	879713479254528005	86.57575	.02857	.00033	1	35	2	5890
DrDougFord	879713479254528005	178.56250	.02857	.00016	1	35	1	5890
DougFraud	879713479254528005	21.16296	.02857	.00135	1	35	8	5890
DougFord	879713479254528005	4.80976	.02857	.00594	1	35	35	5890
Detroit	879713479254528005	86.57575	.02857	.00033	1	35	2	5890
AutoParts	879713479254528005	178.56250	.02857	.00016	1	35	1	5890
AmbRRRRRRadorBridge	879713479254528005	57.14000	.02857	.00050	1	35	3	5890
onpoli	885891622919184384	8.96241	.17647	.01969	3	17	116	5890
NeverVoteConservative	885891622919184384	5.68034	.11764	.02071	2	17	122	5890
covid19ontario	885891622919184384	356.48484	.11764	.00033	2	17	2	5890
WearAMask	885891622919184384	7.22604	.05882	.00814	1	17	48	5890
VoteFordOut	885891622919184384	3.53698	.05882	.01663	1	17	98	5890
onhealth	885891622919184384	367.62500	.05882	.00016	1	17	1	5890
oned	885891622919184384	178.24242	.05882	.00033	1	17	2	5890
MaskMandate	885891622919184384	8.05753	.05882	.00730	1	17	43	5890
dougfordresign	885891622919184384	367.62500	.05882	.00016	1	17	1	5890
CovidIsntOver	885891622919184384	14.45208	.05882	.00407	1	17	24	5890
CovidIsNotOver	885891622919184384	4.50038	.05882	.01307	1	17	77	5890
COVIDisAirborne	885891622919184384	2.77191	.05882	.02122	1	17	125	5890
CovidisAirborne	885891622919184384	87.79104	.05882	.00067	1	17	4	5890
corsirosenthalbox	885891622919184384	38.69736	.05882	.00152	1	17	9	5890
christineelliottresign	885891622919184384	367.62500	.05882	.00016	1	17	1	5890
bcpoli	885891622919184384	1.67387	.05882	.03514	1	17	207	5890
bced	885891622919184384	2.49342	.05882	.02359	1	17	139	5890
FBPE	889054752230735872	8.33833	1.25000	.14991	5	4	883	5890
FollowBackFriday	889054752230735872	6.73174	1.00000	.14855	4	4	875	5890
FolllowBackFriday	889054752230735872	123.15270	.25000	.00203	1	4	12	5890
FBPPR	889054752230735872	44.64285	.25000	.00560	1	4	33	5890
TexRRRRRRucks	90651198	852.86567	.57142	.00067	4	7	4	5890
WorstTexasGovernorEver	90651198	857.14000	.42857	.00050	3	7	3	5890
WelcomeRefugees	90651198	892.81250	.14285	.00016	1	7	1	5890
GreatWallofStupidity	90651198	892.81250	.14285	.00016	1	7	1	5890
FireAbbott	90651198	892.81250	.14285	.00016	1	7	1	5890
ClimateEmergency	90651198	35.09828	.14285	.00407	1	7	24	5890
AbbottInflation	90651198	170.05952	.14285	.00084	1	7	5	5890
BoycottATP	90679076	83.37965	1.50000	.01799	3	2	106	5890
BoycottMensTennis	90679076	3125.00000	.50000	.00016	1	2	1	5890
onpoli	90732175	3.62722	.07142	.01969	5	70	116	5890
VoteFordOut2022	90732175	6.60578	.05714	.00865	4	70	51	5890
DougFord	90732175	9.61952	.05714	.00594	4	70	35	5890
VoteThemAllOut2022	90732175	5.49358	.04285	.00780	3	70	46	5890
NeverVoteConservative	90732175	2.06904	.04285	.02071	3	70	122	5890
NeverForget	90732175	7.65178	.04285	.00560	3	70	33	5890
TruckersForFreedom	90732175	9.36721	.02857	.00305	2	70	18	5890
TruckerConvoy2022	90732175	28.28712	.02857	.00101	2	70	6	5890
FullyVaccinated	90732175	16.90532	.02857	.00169	2	70	10	5890
Ford	90732175	6.73820	.02857	.00424	2	70	25	5890
doctors	90732175	34.01190	.02857	.00084	2	70	5	5890
covid19	90732175	4.54936	.02857	.00628	2	70	37	5890
Booster	90732175	21.16296	.02857	.00135	2	70	8	5890
BellLetsTalk	90732175	57.14000	.02857	.00050	2	70	3	5890
WheresLecce	90732175	89.25000	.01428	.00016	1	70	1	5890
WhereIsDougFord	90732175	4.95833	.01428	.00288	1	70	17	5890
VoteFordOut	90732175	.85868	.01428	.01663	1	70	98	5890
VaccinesWork	90732175	14.13861	.01428	.00101	1	70	6	5890
vaccineRollout	90732175	89.25000	.01428	.00016	1	70	1	5890
VaccinePRRRRRRport	90732175	89.25000	.01428	.00016	1	70	1	5890
VaccineMandate	90732175	10.57777	.01428	.00135	1	70	8	5890
Vaccine	90732175	21.31343	.01428	.00067	1	70	4	5890
Ukraine	90732175	.27578	.01428	.05178	1	70	305	5890
UKParliament	90732175	89.25000	.01428	.00016	1	70	1	5890
UK	90732175	5.26937	.01428	.00271	1	70	16	5890
TruckersForFreedom2022	90732175	2.62983	.01428	.00543	1	70	32	5890
truckers	90732175	7.03448	.01428	.00203	1	70	12	5890
teachers	90732175	28.56000	.01428	.00050	1	70	3	5890
students	90732175	89.25000	.01428	.00016	1	70	1	5890
snowday	90732175	28.56000	.01428	.00050	1	70	3	5890
schooldays	90732175	89.25000	.01428	.00016	1	70	1	5890
ScheerShit	90732175	89.25000	.01428	.00016	1	70	1	5890
ScheerLosers	90732175	28.56000	.01428	.00050	1	70	3	5890
ProfitsOverPeople	90732175	4.95833	.01428	.00288	1	70	17	5890
Profits	90732175	3.82841	.01428	.00373	1	70	22	5890
Privatizing	90732175	28.56000	.01428	.00050	1	70	3	5890
parents	90732175	43.27272	.01428	.00033	1	70	2	5890
OToole	90732175	21.31343	.01428	.00067	1	70	4	5890
ontmedia	90732175	89.25000	.01428	.00016	1	70	1	5890
OntarioDeservesBetter	90732175	89.25000	.01428	.00016	1	70	1	5890
OmicronIsAirborne	90732175	89.25000	.01428	.00016	1	70	1	5890
omicrom	90732175	89.25000	.01428	.00016	1	70	1	5890
Nurses	90732175	8.44970	.01428	.00169	1	70	10	5890
nurses	90732175	28.56000	.01428	.00050	1	70	3	5890
NickKouvalis	90732175	89.25000	.01428	.00016	1	70	1	5890
NeverAgain	90732175	4.95833	.01428	.00288	1	70	17	5890
mentalhealth	90732175	43.27272	.01428	.00033	1	70	2	5890
LTC	90732175	3.00631	.01428	.00475	1	70	28	5890
Lecce	90732175	89.25000	.01428	.00016	1	70	1	5890
KarenConvoy	90732175	43.27272	.01428	.00033	1	70	2	5890
hospitals	90732175	14.13861	.01428	.00101	1	70	6	5890
healthcare	90732175	4.01123	.01428	.00356	1	70	21	5890
FreedomRally	90732175	89.25000	.01428	.00016	1	70	1	5890
families	90732175	89.25000	.01428	.00016	1	70	1	5890
Election2022	90732175	7.67741	.01428	.00186	1	70	11	5890
education	90732175	6.49090	.01428	.00220	1	70	13	5890
DowningStreet	90732175	43.27272	.01428	.00033	1	70	2	5890
DistractedDriving	90732175	89.25000	.01428	.00016	1	70	1	5890
CPC	90732175	2.55000	.01428	.00560	1	70	33	5890
covid19UK	90732175	89.25000	.01428	.00016	1	70	1	5890
COVID19	90732175	.19160	.01428	.07453	1	70	439	5890
ConvoyPartyOfCanada	90732175	3.00631	.01428	.00475	1	70	28	5890
cdnpoli	90732175	.77189	.01428	.01850	1	70	109	5890
canpoli	90732175	2.15709	.01428	.00662	1	70	39	5890
Canadians	90732175	43.27272	.01428	.00033	1	70	2	5890
BorisJohnson	90732175	8.44970	.01428	.00169	1	70	10	5890
booster	90732175	21.31343	.01428	.00067	1	70	4	5890
Biden	90732175	14.13861	.01428	.00101	1	70	6	5890
BareShelvesOToole	90732175	89.25000	.01428	.00016	1	70	1	5890
AlwaysRemember	90732175	89.25000	.01428	.00016	1	70	1	5890
NickAdams	91583544	1250.00000	.20000	.00016	1	5	1	5890
J6TraitorSaysWhat	91583544	23.58490	.20000	.00848	1	5	50	5890
J6T	91583544	23.58490	.20000	.00848	1	5	50	5890
irs	91583544	400.00000	.20000	.00050	1	5	3	5890
DonkeyOfTheDay	91583544	1250.00000	.20000	.00016	1	5	1	5890
usa	919828292387061761	3571.42857	3.00000	.00084	3	1	5	5890
Slainte	923799290	740.74074	1.00000	.00135	2	2	8	5890
slainte	923799290	1000.00000	.50000	.00050	1	2	3	5890
TFG	926164634570067968	297.61904	.25000	.00084	2	8	5	5890
RealityWinner	926164634570067968	92.59259	.12500	.00135	1	8	8	5890
PutinsPuppet	926164634570067968	250.00000	.12500	.00050	1	8	3	5890
MarjorieTraitorGreene	926164634570067968	378.78787	.12500	.00033	1	8	2	5890
January6thInsurrection	926164634570067968	148.80952	.12500	.00084	1	8	5	5890
goptreason	926164634570067968	781.25000	.12500	.00016	1	8	1	5890
DFG	926164634570067968	781.25000	.12500	.00016	1	8	1	5890
BiggestLoser	926164634570067968	781.25000	.12500	.00016	1	8	1	5890
auspol	92932981	6.80966	.20000	.02937	2	10	173	5890
ScottytheFailure	92932981	26.80965	.10000	.00373	1	10	22	5890
ScotttheLiar	92932981	625.00000	.10000	.00016	1	10	1	5890
libertarian	92932981	625.00000	.10000	.00016	1	10	1	5890
horriblehorribleperson	92932981	625.00000	.10000	.00016	1	10	1	5890
FreeDumbery	92932981	625.00000	.10000	.00016	1	10	1	5890
covid19	92932981	15.92356	.10000	.00628	1	10	37	5890
clivepalmer	92932981	625.00000	.10000	.00016	1	10	1	5890
ausvotes	92932981	25.64102	.10000	.00390	1	10	23	5890
Auspol	92932981	59.17159	.10000	.00169	1	10	10	5890
ClimateCrisis	935368364	62.03473	1.00000	.01612	2	2	95	5890
MLKDay	935368364	184.50184	.50000	.00271	1	2	16	5890
Slainte	938494109844729856	269.35555	.36363	.00135	8	22	8	5890
FillUpFriday	938494109844729856	134.47928	.22727	.00169	5	22	10	5890
slainte	938494109844729856	272.72000	.13636	.00050	3	22	3	5890
FlashbackFriday	938494109844729856	272.72000	.13636	.00050	3	22	3	5890
ThrowbackThursday	938494109844729856	181.80000	.09090	.00050	2	22	3	5890
ValerieThompson	938494109844729856	284.06250	.04545	.00016	1	22	1	5890
TwoWheelTuesday	938494109844729856	284.06250	.04545	.00016	1	22	1	5890
TwowheelTuesday	938494109844729856	284.06250	.04545	.00016	1	22	1	5890
SundayFunday	938494109844729856	284.06250	.04545	.00016	1	22	1	5890
PLN	938494109844729856	284.06250	.04545	.00016	1	22	1	5890
McQueenMonday	938494109844729856	284.06250	.04545	.00016	1	22	1	5890
mariomonday	938494109844729856	284.06250	.04545	.00016	1	22	1	5890
Legend	938494109844729856	54.10714	.04545	.00084	1	22	5	5890
JimClark	938494109844729856	284.06250	.04545	.00016	1	22	1	5890
FillupFriday	938494109844729856	284.06250	.04545	.00016	1	22	1	5890
filllupfriday	938494109844729856	284.06250	.04545	.00016	1	22	1	5890
FilIUpFriday	938494109844729856	284.06250	.04545	.00016	1	22	1	5890
DVLA	938494109844729856	284.06250	.04545	.00016	1	22	1	5890
Caturday	938494109844729856	137.72727	.04545	.00033	1	22	2	5890
